,latitude,longitude,speeds
871,52.54731,13.3001,3.0
872,52.54759,13.30032,3.0
873,52.54759,13.30032,3.0
874,52.54794,13.3006,3.0
875,52.54804,13.30068,3.0
876,52.5482,13.30082,3.0
877,52.54832,13.30091,3.0
878,52.54832,13.30091,3.0
879,52.54857,13.30112,3.0
880,52.5487,13.30122,3.0
881,52.5487,13.30122,3.0
882,52.54873,13.30125,3.0
883,52.54878,13.30129,3.0
884,52.54878,13.30129,3.0
885,52.54889,13.30138,3.0
886,52.54894,13.30142,3.0
887,52.54894,13.30142,3.0
888,52.54904,13.30151,3.0
889,52.54953,13.3019,3.0
890,52.54953,13.3019,3.0
891,52.54987,13.30217,3.0
892,52.54987,13.30217,3.0
893,52.55019,13.30242,3.0
894,52.55019,13.30242,3.0
895,52.55043,13.30263,3.0
896,52.55067,13.30283,3.0
897,52.55067,13.30283,3.0
898,52.55107,13.30318,3.0
899,52.55107,13.30318,3.0
900,52.55157,13.30361,3.0
901,52.55157,13.30361,3.0
902,52.55209,13.30406,3.0
903,52.55254,13.30447,3.0
904,52.55298,13.30488,3.0
905,52.55298,13.30488,3.0
906,52.5531,13.30499,3.0
907,52.5531,13.30499,3.0
908,52.55347,13.30533,3.0
909,52.55347,13.30533,3.0
910,52.55388,13.3057,3.0
911,52.55429,13.30609,3.0
912,52.55429,13.30609,3.0
913,52.55514,13.30688,3.0
914,52.5557,13.30744,3.0
915,52.55636,13.30807,3.0
916,52.55636,13.30807,3.0
917,52.55679,13.30846,3.0
918,52.55679,13.30846,3.0
919,52.55722,13.30887,3.0
920,52.55764,13.3093,3.0
921,52.55799,13.30962,3.0
922,52.55799,13.30962,3.0
923,52.55828,13.30987,3.0
924,52.55838,13.30997,3.0
925,52.55838,13.30997,3.0
926,52.5587,13.31024,3.0
927,52.55893,13.31043,3.0
928,52.55918,13.31059,3.0
929,52.55934,13.3107,3.0
930,52.55962,13.31082,3.0
931,52.55962,13.31082,3.0
932,52.55984,13.31092,3.0
933,52.55984,13.31092,3.0
934,52.56007,13.31098,3.0
935,52.5603,13.31104,3.0
936,52.56051,13.31106,3.0
937,52.56074,13.31108,3.0
938,52.56093,13.31107,3.0
939,52.56132,13.31104,3.0
940,52.56147,13.31101,3.0
941,52.56147,13.31101,3.0
942,52.56182,13.31093,3.0
943,52.56182,13.31093,3.0
944,52.56214,13.31087,3.0
945,52.56242,13.3108,3.0
946,52.56242,13.3108,3.0
947,52.56297,13.31067,3.0
948,52.56297,13.31067,3.0
949,52.56322,13.31061,3.0
950,52.56345,13.31055,3.0
951,52.56345,13.31055,3.0
952,52.56384,13.31051,3.0
953,52.56397,13.3105,3.0
954,52.5641,13.3105,3.0
955,52.56424,13.31051,3.0
956,52.56429,13.31052,3.0
957,52.56429,13.31052,3.0
958,52.56439,13.31053,3.0
959,52.56458,13.31056,3.0
960,52.56473,13.31059,3.0
961,52.56486,13.31062,3.0
962,52.56501,13.31066,3.0
963,52.56501,13.31066,3.0
964,52.5651,13.31068,3.0
965,52.5651,13.31068,3.0
966,52.56516,13.31069,3.0
967,52.56523,13.3107,3.0
968,52.56532,13.31071,3.0
969,52.5654,13.31071,3.0
970,52.5654,13.31071,3.0
971,52.56546,13.3107,3.0
972,52.56554,13.31068,3.0
973,52.56564,13.31064,3.0
974,52.5657,13.31061,3.0
975,52.56575,13.31058,3.0
976,52.5658,13.31054,3.0
977,52.56584,13.3105,3.0
978,52.56589,13.31045,3.0
979,52.56596,13.31037,3.0
980,52.56596,13.31037,3.0
981,52.56602,13.31028,3.0
982,52.56607,13.31019,3.0
983,52.56612,13.31009,3.0
984,52.56616,13.31,3.0
985,52.56622,13.30983,3.0
986,52.56628,13.30964,3.0
987,52.56634,13.30943,3.0
988,52.56635,13.30939,3.0
989,52.56639,13.30925,3.0
990,52.50634,13.28048,2.0
991,52.50633,13.28076,2.0
992,52.50633,13.28076,2.0
993,52.50632,13.28108,2.0
994,52.50632,13.28108,2.0
995,52.50632,13.28123,2.0
996,52.50632,13.28123,2.0
997,52.50635,13.28184,2.0
998,52.50635,13.28184,2.0
999,52.50635,13.28201,2.0
1000,52.50635,13.28201,2.0
1001,52.50636,13.28228,2.0
1002,52.50637,13.28245,2.0
1003,52.50637,13.28256,2.0
1004,52.50638,13.2828,2.0
1005,52.50638,13.2828,2.0
1006,52.50638,13.28309,2.0
1007,52.50638,13.28309,2.0
1008,52.50639,13.28334,2.0
1009,52.50639,13.28334,2.0
1010,52.50641,13.28373,2.0
1011,52.50641,13.28373,2.0
1012,52.50642,13.28446,2.0
1013,52.50643,13.28485,2.0
1014,52.50643,13.28485,2.0
1015,52.50643,13.2852,2.0
1016,52.50645,13.28541,2.0
1017,52.50645,13.28541,2.0
1018,52.50647,13.28562,2.0
1019,52.50648,13.28582,2.0
1020,52.50648,13.28582,2.0
1021,52.50651,13.28639,2.0
1022,52.50651,13.28639,2.0
1023,52.50655,13.2874,2.0
1024,52.50656,13.28799,2.0
1025,52.50656,13.28799,2.0
1026,52.50656,13.28803,2.0
1027,52.50656,13.28803,2.0
1028,52.50657,13.2883,2.0
1029,52.50657,13.28837,2.0
1030,52.50657,13.28837,2.0
1031,52.5066,13.28926,2.0
1032,52.5066,13.28926,2.0
1033,52.50666,13.29116,2.0
1034,52.50666,13.29116,2.0
1035,52.50671,13.29278,2.0
1036,52.50671,13.29278,2.0
1037,52.50672,13.29301,2.0
1038,52.50672,13.29301,2.0
1039,52.50676,13.29435,2.0
1040,52.50676,13.29435,2.0
1041,52.50677,13.29485,2.0
1042,52.50678,13.29505,2.0
1043,52.50678,13.29505,2.0
1044,52.50679,13.29537,2.0
1045,52.50679,13.29537,2.0
1046,52.50679,13.29575,2.0
1047,52.5068,13.29588,2.0
1048,52.5068,13.29588,2.0
1049,52.5068,13.29629,2.0
1050,52.5068,13.29629,2.0
1051,52.50679,13.29732,2.0
1052,52.50678,13.29805,2.0
1053,52.50676,13.29857,2.0
1054,52.50676,13.29857,2.0
1055,52.50676,13.29916,2.0
1056,52.50676,13.29916,2.0
1057,52.50675,13.29998,2.0
1058,52.50674,13.30064,2.0
1059,52.50674,13.30064,2.0
1060,52.50673,13.30133,2.0
1061,52.50673,13.30133,2.0
1062,52.50673,13.30157,2.0
1063,52.50672,13.30225,2.0
1064,52.50672,13.30225,2.0
1065,52.50672,13.30244,2.0
1066,52.50672,13.30244,2.0
1067,52.50673,13.30296,2.0
1068,52.50673,13.30296,2.0
1069,52.50673,13.30302,2.0
1070,52.50674,13.30414,2.0
1071,52.50674,13.30487,2.0
1072,52.50673,13.30539,2.0
1073,52.50672,13.30582,2.0
1074,52.5067,13.30612,2.0
1075,52.50667,13.30659,2.0
1076,52.50667,13.30659,2.0
1077,52.50666,13.30669,2.0
1078,52.50666,13.30669,2.0
1079,52.50663,13.30716,2.0
1080,52.50663,13.30716,2.0
1081,52.50659,13.3079,2.0
1082,52.50659,13.3079,2.0
1083,52.50655,13.30843,2.0
1084,52.50655,13.30843,2.0
1085,52.50654,13.30865,2.0
1086,52.5065,13.30929,2.0
1087,52.5065,13.30929,2.0
1088,52.50646,13.30985,2.0
1089,52.50646,13.30985,2.0
1090,52.50645,13.31,2.0
1091,52.5064,13.31105,2.0
1092,52.5064,13.31105,2.0
1093,52.50637,13.31155,2.0
1094,52.50637,13.31155,2.0
1095,52.50633,13.31216,2.0
1096,52.50633,13.31216,2.0
1097,52.50631,13.31258,2.0
1098,52.50629,13.31302,2.0
1099,52.50628,13.31318,2.0
1100,52.50628,13.31318,2.0
1101,52.50624,13.31388,2.0
1102,52.50624,13.31388,2.0
1103,52.50621,13.31434,2.0
1104,52.50621,13.31434,2.0
1105,52.5062,13.31456,2.0
1106,52.50615,13.31555,2.0
1107,52.50614,13.31581,2.0
1108,52.50614,13.31581,2.0
1109,52.5061,13.31635,2.0
1110,52.50606,13.31706,2.0
1111,52.50606,13.31706,2.0
1112,52.50604,13.3175,2.0
1113,52.50604,13.3175,2.0
1114,52.50601,13.31797,2.0
1115,52.50601,13.31797,2.0
1116,52.50599,13.3183,2.0
1117,52.50597,13.31877,2.0
1118,52.50596,13.31893,2.0
1119,52.50596,13.31893,2.0
1120,52.50594,13.31943,2.0
1121,52.50592,13.31978,2.0
1122,52.50592,13.31978,2.0
1123,52.50591,13.32008,2.0
1124,52.50591,13.32008,2.0
1125,52.50586,13.32098,2.0
1126,52.50586,13.32098,2.0
1127,52.50581,13.32171,2.0
1128,52.50581,13.32171,2.0
1129,52.50579,13.32198,2.0
1130,52.50579,13.32198,2.0
1131,52.50575,13.32285,2.0
1132,52.50575,13.32285,2.0
1133,52.50574,13.32305,2.0
1134,52.50574,13.32305,2.0
1135,52.50572,13.32336,2.0
1136,52.50572,13.32336,2.0
1137,52.50568,13.32403,2.0
1138,52.50565,13.3244,2.0
1139,52.50562,13.32486,2.0
1140,52.50559,13.32543,2.0
1141,52.50559,13.32543,2.0
1142,52.50557,13.32575,2.0
1143,52.50557,13.32575,2.0
1144,52.50556,13.32606,2.0
1145,52.50556,13.32606,2.0
1146,52.50553,13.32674,2.0
1147,52.50553,13.32674,2.0
1148,52.50548,13.32753,2.0
1149,52.50548,13.32753,2.0
1150,52.50546,13.32786,2.0
1151,52.50546,13.32786,2.0
1152,52.50545,13.3281,2.0
1153,52.50545,13.3281,2.0
1154,52.50541,13.32893,2.0
1155,52.50541,13.32893,2.0
1156,52.50539,13.3293,2.0
1157,52.50539,13.3293,2.0
1158,52.50538,13.32951,2.0
1159,52.50538,13.32951,2.0
1160,52.50537,13.32975,2.0
1161,52.50537,13.32975,2.0
1162,52.50536,13.32988,2.0
1163,52.50536,13.32988,2.0
1164,52.50535,13.32997,2.0
1165,52.50535,13.33006,2.0
1166,52.50534,13.33029,2.0
1167,52.50534,13.33029,2.0
1168,52.50532,13.33053,2.0
1169,52.50532,13.33053,2.0
1170,52.5053,13.33095,2.0
1171,52.50527,13.3315,2.0
1172,52.50527,13.3315,2.0
1173,52.50525,13.33169,2.0
1174,52.50525,13.33169,1.0
1175,52.5052,13.33241,1.0
1176,52.5052,13.33241,1.0
1177,52.50517,13.33288,1.0
1178,52.50517,13.33288,1.0
1179,52.50516,13.33311,1.0
1180,52.50516,13.33311,1.0
1181,52.50515,13.33338,1.0
1182,52.50516,13.33349,1.0
1183,52.50516,13.33349,1.0
1184,52.50517,13.33355,1.0
1185,52.50517,13.33355,1.0
1186,52.50518,13.3336,1.0
1187,52.5052,13.33367,1.0
1188,52.50522,13.33372,1.0
1189,52.50525,13.33378,1.0
1190,52.50529,13.33386,1.0
1191,52.50529,13.33386,1.0
1192,52.50534,13.33396,1.0
1193,52.50534,13.33396,1.0
1194,52.5054,13.33407,1.0
1195,52.5054,13.33407,1.0
1196,52.50537,13.33421,1.0
1197,52.50535,13.33434,1.0
1198,52.56409,13.328,1.0
1199,52.56416,13.3278,1.0
1200,52.56416,13.3278,2.0
1201,52.56422,13.32759,2.0
1202,52.56427,13.3274,2.0
1203,52.56434,13.32714,2.0
1204,52.56434,13.32714,2.0
1205,52.5646,13.32607,2.0
1206,52.5648,13.32526,2.0
1207,52.5648,13.32526,2.0
1208,52.56501,13.32442,2.0
1209,52.56525,13.3234,2.0
1210,52.56525,13.3234,2.0
1211,52.56542,13.32267,2.0
1212,52.56542,13.32267,2.0
1213,52.56563,13.3218,2.0
1214,52.56563,13.3218,2.0
1215,52.56573,13.32139,2.0
1216,52.56599,13.32031,2.0
1217,52.56599,13.32031,2.0
1218,52.56615,13.31963,2.0
1219,52.56641,13.3186,2.0
1220,52.56654,13.31808,2.0
1221,52.56654,13.31808,2.0
1222,52.56668,13.31747,2.0
1223,52.56668,13.31747,2.0
1224,52.56692,13.31646,2.0
1225,52.56692,13.31646,2.0
1226,52.567,13.31614,2.0
1227,52.567,13.31614,2.0
1228,52.56718,13.3154,2.0
1229,52.56718,13.3154,2.0
1230,52.56735,13.31471,2.0
1231,52.56735,13.31471,2.0
1232,52.56754,13.31391,2.0
1233,52.56754,13.31391,2.0
1234,52.5677,13.31329,2.0
1235,52.5677,13.31329,2.0
1236,52.56778,13.31293,2.0
1237,52.56778,13.31293,2.0
1238,52.56782,13.31278,2.0
1239,52.56793,13.31232,2.0
1240,52.56793,13.31232,2.0
1241,52.56796,13.31216,2.0
1242,52.56799,13.31196,2.0
1243,52.50548,13.33425,3.0
1244,52.50547,13.33408,3.0
1245,52.50546,13.334,3.0
1246,52.50544,13.33393,3.0
1247,52.50544,13.33393,3.0
1248,52.50534,13.33373,3.0
1249,52.50534,13.33373,3.0
1250,52.5053,13.33365,3.0
1251,52.50527,13.33359,3.0
1252,52.50525,13.33353,3.0
1253,52.50525,13.33353,3.0
1254,52.50524,13.33348,3.0
1255,52.50524,13.33348,3.0
1256,52.50523,13.33337,3.0
1257,52.50524,13.33312,3.0
1258,52.50524,13.33312,3.0
1259,52.50525,13.33288,3.0
1260,52.50525,13.33288,3.0
1261,52.50528,13.33242,3.0
1262,52.50528,13.33242,3.0
1263,52.50533,13.33172,3.0
1264,52.50533,13.33172,3.0
1265,52.50534,13.33154,3.0
1266,52.50534,13.33154,2.0
1267,52.50536,13.33123,2.0
1268,52.50536,13.33123,2.0
1269,52.50536,13.33113,2.0
1270,52.5054,13.33055,2.0
1271,52.5054,13.33055,2.0
1272,52.50541,13.33032,2.0
1273,52.50541,13.33032,2.0
1274,52.50542,13.33018,2.0
1275,52.50542,13.33018,2.0
1276,52.50543,13.33009,2.0
1277,52.50543,13.33001,2.0
1278,52.50543,13.33001,2.0
1279,52.50545,13.32976,2.0
1280,52.50545,13.32976,2.0
1281,52.50546,13.32951,2.0
1282,52.50546,13.32951,2.0
1283,52.50547,13.32932,2.0
1284,52.50547,13.32932,2.0
1285,52.50554,13.32811,2.0
1286,52.50554,13.32811,2.0
1287,52.50555,13.32788,2.0
1288,52.50555,13.32788,2.0
1289,52.50557,13.32755,2.0
1290,52.50557,13.32755,2.0
1291,52.50561,13.32675,2.0
1292,52.50561,13.32675,2.0
1293,52.50565,13.32607,2.0
1294,52.50565,13.32607,2.0
1295,52.50567,13.32577,2.0
1296,52.50567,13.32577,1.0
1297,52.50569,13.32545,1.0
1298,52.50569,13.32545,1.0
1299,52.50575,13.32442,1.0
1300,52.50581,13.32337,1.0
1301,52.50581,13.32337,1.0
1302,52.50582,13.32307,1.0
1303,52.50582,13.32307,1.0
1304,52.50583,13.32287,1.0
1305,52.50583,13.32287,1.0
1306,52.50588,13.322,1.0
1307,52.50588,13.322,1.0
1308,52.50589,13.32172,1.0
1309,52.50589,13.32172,1.0
1310,52.50593,13.321,1.0
1311,52.50593,13.321,1.0
1312,52.50598,13.3201,1.0
1313,52.50598,13.3201,1.0
1314,52.50602,13.31941,1.0
1315,52.50605,13.31894,1.0
1316,52.50605,13.31894,1.0
1317,52.50611,13.31798,1.0
1318,52.50611,13.31798,1.0
1319,52.50614,13.31752,1.0
1320,52.50614,13.31752,2.0
1321,52.50616,13.31708,2.0
1322,52.50616,13.31708,2.0
1323,52.5062,13.31646,2.0
1324,52.50623,13.31583,2.0
1325,52.50623,13.31583,2.0
1326,52.50625,13.31547,2.0
1327,52.50627,13.31506,2.0
1328,52.50629,13.31479,2.0
1329,52.50629,13.31479,2.0
1330,52.50632,13.31422,2.0
1331,52.50632,13.31422,2.0
1332,52.50634,13.31389,2.0
1333,52.50634,13.31389,2.0
1334,52.50637,13.3131,2.0
1335,52.50643,13.31216,2.0
1336,52.50643,13.31216,2.0
1337,52.50646,13.31156,2.0
1338,52.50649,13.31107,2.0
1339,52.50649,13.31107,2.0
1340,52.50653,13.31009,2.0
1341,52.50653,13.31009,2.0
1342,52.50654,13.30988,2.0
1343,52.50656,13.30962,2.0
1344,52.50656,13.30962,2.0
1345,52.50658,13.30931,2.0
1346,52.50658,13.30931,2.0
1347,52.50661,13.30888,2.0
1348,52.50667,13.30791,2.0
1349,52.50667,13.30791,2.0
1350,52.50668,13.30761,2.0
1351,52.50668,13.30761,2.0
1352,52.5067,13.30731,2.0
1353,52.50673,13.30665,2.0
1354,52.50673,13.30665,2.0
1355,52.50674,13.30654,2.0
1356,52.50674,13.30654,2.0
1357,52.50677,13.30596,2.0
1358,52.50679,13.30537,2.0
1359,52.50679,13.30457,2.0
1360,52.50682,13.30315,2.0
1361,52.50683,13.3029,2.0
1362,52.50683,13.3029,2.0
1363,52.50684,13.30239,2.0
1364,52.50684,13.30239,2.0
1365,52.50684,13.30221,2.0
1366,52.50684,13.30221,3.0
1367,52.50683,13.30195,3.0
1368,52.50682,13.30064,3.0
1369,52.50682,13.30064,3.0
1370,52.50683,13.29983,3.0
1371,52.50683,13.29958,3.0
1372,52.50683,13.29958,3.0
1373,52.50683,13.29914,3.0
1374,52.50683,13.29914,3.0
1375,52.50683,13.29857,3.0
1376,52.50683,13.29857,3.0
1377,52.50684,13.29798,3.0
1378,52.50684,13.2967,3.0
1379,52.50684,13.29626,3.0
1380,52.50684,13.29626,3.0
1381,52.50685,13.29604,3.0
1382,52.50688,13.29586,3.0
1383,52.50688,13.29586,3.0
1384,52.5069,13.29562,3.0
1385,52.5069,13.29546,3.0
1386,52.5069,13.29546,3.0
1387,52.5069,13.29534,3.0
1388,52.50689,13.29512,3.0
1389,52.50689,13.29512,2.0
1390,52.50683,13.29416,2.0
1391,52.50681,13.29361,2.0
1392,52.50679,13.29299,2.0
1393,52.50679,13.29299,2.0
1394,52.50678,13.29277,2.0
1395,52.50678,13.29277,2.0
1396,52.50674,13.29152,2.0
1397,52.50673,13.2911,2.0
1398,52.50673,13.2911,2.0
1399,52.5067,13.29019,2.0
1400,52.5067,13.28977,2.0
1401,52.50668,13.28925,2.0
1402,52.50668,13.28925,2.0
1403,52.50664,13.28838,2.0
1404,52.50664,13.28838,2.0
1405,52.50664,13.2883,2.0
1406,52.50663,13.28805,2.0
1407,52.50663,13.28798,2.0
1408,52.50663,13.28798,2.0
1409,52.5066,13.28699,2.0
1410,52.5066,13.28699,2.0
1411,52.50656,13.28582,2.0
1412,52.50656,13.28582,2.0
1413,52.50654,13.28541,2.0
1414,52.50654,13.28541,2.0
1415,52.50652,13.28482,2.0
1416,52.50652,13.28444,2.0
1417,52.50652,13.28444,2.0
1418,52.5065,13.28375,2.0
1419,52.5065,13.28375,2.0
1420,52.50649,13.28346,2.0
1421,52.50649,13.28346,2.0
1422,52.50648,13.28315,2.0
1423,52.50648,13.28315,2.0
1424,52.50647,13.28281,2.0
1425,52.50646,13.28261,2.0
1426,52.50646,13.28261,2.0
1427,52.50646,13.2825,2.0
1428,52.50645,13.28229,2.0
1429,52.50644,13.28205,2.0
1430,52.50644,13.28205,2.0
1431,52.50644,13.28195,2.0
1432,52.50644,13.28195,2.0
1433,52.50644,13.28188,2.0
1434,52.50643,13.28165,2.0
1435,52.50643,13.28165,2.0
1436,52.50643,13.28136,2.0
1437,52.50643,13.28136,2.0
1438,52.50644,13.28112,2.0
1439,52.50644,13.28112,2.0
1440,52.50647,13.2808,2.0
1441,52.50647,13.2808,2.0
1442,52.5065,13.28056,2.0
1443,52.5065,13.28056,2.0
1444,52.50653,13.28032,2.0
1445,52.56789,13.31189,2.0
1446,52.56787,13.31206,2.0
1447,52.56784,13.31226,2.0
1448,52.56784,13.31226,2.0
1449,52.56774,13.31274,2.0
1450,52.56774,13.31274,2.0
1451,52.56762,13.31325,2.0
1452,52.56762,13.31325,2.0
1453,52.56754,13.31355,2.0
1454,52.56754,13.31355,2.0
1455,52.56746,13.31385,2.0
1456,52.56727,13.31468,2.0
1457,52.56727,13.31468,2.0
1458,52.56694,13.31603,2.0
1459,52.56694,13.31603,2.0
1460,52.56692,13.3161,2.0
1461,52.56692,13.3161,2.0
1462,52.56684,13.31643,2.0
1463,52.56684,13.31643,2.0
1464,52.56661,13.31743,2.0
1465,52.56661,13.31743,2.0
1466,52.56647,13.31803,2.0
1467,52.56647,13.31803,2.0
1468,52.56592,13.32027,2.0
1469,52.56592,13.32027,2.0
1470,52.56556,13.32175,2.0
1471,52.56556,13.32175,2.0
1472,52.56535,13.32263,2.0
1473,52.56535,13.32263,2.0
1474,52.56517,13.32335,2.0
1475,52.56517,13.32335,2.0
1476,52.56473,13.32521,2.0
1477,52.56473,13.32521,2.0
1478,52.56452,13.32607,2.0
1479,52.56436,13.3267,2.0
1480,52.56425,13.32706,2.0
1481,52.56425,13.32706,2.0
1482,52.56418,13.3273,2.0
1483,52.56405,13.32766,2.0
1484,52.56405,13.32766,2.0
1485,52.56397,13.32787,2.0
1486,52.56247,13.32668,3.0
1487,52.56244,13.32724,3.0
1488,52.56244,13.32724,2.0
1489,52.56236,13.32874,2.0
1490,52.56236,13.32874,2.0
1491,52.56234,13.32906,2.0
1492,52.56234,13.32906,2.0
1493,52.56232,13.32948,2.0
1494,52.56232,13.32948,2.0
1495,52.5623,13.32987,2.0
1496,52.5623,13.32987,2.0
1497,52.56231,13.33014,2.0
1498,52.56231,13.33014,2.0
1499,52.56234,13.33027,2.0
1500,52.56238,13.33039,2.0
1501,52.56242,13.33048,2.0
1502,52.56248,13.33059,2.0
1503,52.56248,13.33059,2.0
1504,52.56261,13.33068,2.0
1505,52.56261,13.33068,3.0
1506,52.56291,13.33117,3.0
1507,52.56291,13.33117,3.0
1508,52.56326,13.33183,3.0
1509,52.56326,13.33183,3.0
1510,52.56374,13.33273,3.0
1511,52.56386,13.33296,3.0
1512,52.56386,13.33296,3.0
1513,52.56415,13.3335,3.0
1514,52.56415,13.3335,3.0
1515,52.56448,13.33412,3.0
1516,52.56448,13.33412,3.0
1517,52.56497,13.33503,3.0
1518,52.56497,13.33503,3.0
1519,52.5652,13.33547,3.0
1520,52.5652,13.33547,0.0
1521,52.56497,13.33503,0.0
1522,52.56497,13.33503,0.0
1523,52.56448,13.33412,0.0
1524,52.56448,13.33412,0.0
1525,52.56415,13.3335,0.0
1526,52.56415,13.3335,0.0
1527,52.56386,13.33296,0.0
1528,52.56386,13.33296,0.0
1529,52.56374,13.33273,0.0
1530,52.56326,13.33183,0.0
1531,52.56326,13.33183,0.0
1532,52.56291,13.33117,0.0
1533,52.56291,13.33117,0.0
1534,52.56261,13.33068,0.0
1535,52.56261,13.33068,0.0
1536,52.56254,13.33049,0.0
1537,52.56254,13.33049,2.0
1538,52.56246,13.33034,2.0
1539,52.56241,13.33022,2.0
1540,52.56238,13.3301,2.0
1541,52.56237,13.32988,2.0
1542,52.56237,13.32988,2.0
1543,52.56239,13.3295,2.0
1544,52.56239,13.3295,2.0
1545,52.56244,13.32876,2.0
1546,52.56244,13.32876,2.0
1547,52.56249,13.32788,2.0
1548,52.56249,13.32788,2.0
1549,52.56252,13.32746,2.0
1550,52.56252,13.32746,2.0
1551,52.56253,13.32725,2.0
1552,52.56253,13.32725,2.0
1553,52.56254,13.32702,2.0
1554,52.56255,13.32672,2.0
1555,52.56405,13.32766,0.0
1556,52.56397,13.32787,0.0
1557,52.56397,13.32787,2.0
1558,52.56387,13.32811,2.0
1559,52.56376,13.32834,2.0
1560,52.56367,13.32851,2.0
1561,52.56367,13.32851,2.0
1562,52.56331,13.32915,2.0
1563,52.56331,13.32915,2.0
1564,52.56312,13.32947,2.0
1565,52.56285,13.32997,2.0
1566,52.56285,13.32997,2.0
1567,52.56275,13.33016,2.0
1568,52.56261,13.33039,2.0
1569,52.56254,13.33049,2.0
1570,52.56254,13.33049,2.0
1571,52.56248,13.33059,2.0
1572,52.56248,13.33059,3.0
1573,52.56199,13.33149,3.0
1574,52.56199,13.33149,3.0
1575,52.56195,13.33157,3.0
1576,52.56195,13.33157,3.0
1577,52.56191,13.33165,3.0
1578,52.56191,13.33165,3.0
1579,52.56174,13.33196,3.0
1580,52.56174,13.33196,3.0
1581,52.56138,13.33259,3.0
1582,52.56138,13.33259,3.0
1583,52.56117,13.33296,3.0
1584,52.56097,13.3333,3.0
1585,52.56097,13.3333,3.0
1586,52.56088,13.33346,3.0
1587,52.56088,13.33346,2.0
1588,52.56011,13.33482,2.0
1589,52.56011,13.33482,2.0
1590,52.55958,13.33574,2.0
1591,52.55958,13.33574,2.0
1592,52.55946,13.33596,2.0
1593,52.55946,13.33596,2.0
1594,52.55871,13.3373,2.0
1595,52.55871,13.3373,2.0
1596,52.55861,13.33747,2.0
1597,52.55861,13.33747,2.0
1598,52.55787,13.33879,2.0
1599,52.55771,13.33907,2.0
1600,52.55771,13.33907,2.0
1601,52.55761,13.33925,2.0
1602,52.55761,13.33925,2.0
1603,52.55737,13.33967,2.0
1604,52.55737,13.33967,2.0
1605,52.55669,13.34088,2.0
1606,52.55669,13.34088,2.0
1607,52.5565,13.34122,2.0
1608,52.5565,13.34122,2.0
1609,52.55595,13.34219,2.0
1610,52.55595,13.34219,2.0
1611,52.55514,13.34364,2.0
1612,52.55514,13.34364,2.0
1613,52.55452,13.34475,2.0
1614,52.55452,13.34475,2.0
1615,52.5543,13.34512,2.0
1616,52.5543,13.34512,2.0
1617,52.5541,13.34549,2.0
1618,52.5541,13.34549,1.0
1619,52.55336,13.3468,1.0
1620,52.55336,13.3468,1.0
1621,52.55311,13.34723,1.0
1622,52.55311,13.34723,1.0
1623,52.55213,13.34893,1.0
1624,52.55213,13.34893,1.0
1625,52.55201,13.34916,1.0
1626,52.55201,13.34916,1.0
1627,52.55142,13.35017,1.0
1628,52.55142,13.35017,1.0
1629,52.55121,13.35052,1.0
1630,52.55121,13.35052,1.0
1631,52.55091,13.35102,1.0
1632,52.55091,13.35102,1.0
1633,52.55082,13.35117,1.0
1634,52.55063,13.35151,1.0
1635,52.55053,13.35171,1.0
1636,52.55053,13.35171,1.0
1637,52.55044,13.35187,1.0
1638,52.55044,13.35187,1.0
1639,52.55034,13.35211,1.0
1640,52.55034,13.35211,1.0
1641,52.54949,13.35361,1.0
1642,52.54949,13.35361,1.0
1643,52.54931,13.35393,1.0
1644,52.54931,13.35393,1.0
1645,52.54913,13.35423,1.0
1646,52.54913,13.35423,1.0
1647,52.54902,13.35441,1.0
1648,52.54865,13.35504,1.0
1649,52.54865,13.35504,1.0
1650,52.54852,13.35526,1.0
1651,52.54852,13.35526,1.0
1652,52.54839,13.35549,1.0
1653,52.54839,13.35549,1.0
1654,52.54827,13.35572,1.0
1655,52.54827,13.35572,1.0
1656,52.54759,13.35693,1.0
1657,52.54759,13.35693,1.0
1658,52.54692,13.35809,1.0
